i,gnb_lat,gnb_long,latitude,longitude,SNR,distance,circles
2,40.737537729,-8.543658729,40.75525470693142,-8.52839951754699,-3.9179762487075465,2.6,26
2,40.737537729,-8.543658729,40.755936129159544,-8.527812624798798,-4.526682352731427,2.7,27
2,40.737537729,-8.543658729,40.75661755138768,-8.527225732050605,-5.112301681993159,2.8000000000000003,28
2,40.737537729,-8.543658729,40.75729897361581,-8.526638839302413,-5.676509082018811,2.9000000000000004,29
2,40.737537729,-8.543658729,40.75798039584394,-8.526051946554219,-6.220804623743646,3.0000000000000004,30
2,40.737537729,-8.543658729,40.75866181807207,-8.525465053806027,-6.746536975880943,3.1,31
3,40.737537729,-8.543658729,40.73821915122814,-8.543071836251809,48.56715826108788,0.1,1
3,40.737537729,-8.543658729,40.73890057345626,-8.542484943503617,36.60110435794648,0.2,2
3,40.737537729,-8.543658729,40.7395819956844,-8.541898050755425,31.957682082218128,0.30000000000000004,3
3,40.737537729,-8.543658729,40.74026341791253,-8.54131115800723,27.487613948214744,0.4,4
3,40.737537729,-8.543658729,40.740944840140656,-8.540724265259039,23.756413687683022,0.5,5
3,40.737537729,-8.543658729,40.74162626236879,-8.540137372510845,20.639828552305488,0.6,6
3,40.737537729,-8.543658729,40.74230768459692,-8.539550479762653,17.990913647026716,0.7000000000000001,7
3,40.737537729,-8.543658729,40.74298910682505,-8.53896358701446,15.698984794677344,0.8,8
3,40.737537729,-8.543658729,40.74367052905318,-8.538376694266267,13.684884763296736,0.9,9
3,40.737537729,-8.543658729,40.74435195128132,-8.537789801518073,11.891640999627768,1.0,10
3,40.737537729,-8.543658729,40.74503337350945,-8.537202908769881,10.27744211062722,1.1,11
3,40.737537729,-8.543658729,40.74571479573758,-8.536616016021688,8.81093199858384,1.2000000000000002,12
3,40.737537729,-8.543658729,40.74639621796571,-8.536029123273496,7.468104299749882,1.3000000000000003,13
3,40.737537729,-8.543658729,40.747077640193844,-8.535442230525303,6.230230269130857,1.4000000000000001,14
3,40.737537729,-8.543658729,40.74775906242197,-8.534855337777111,5.082449966724411,1.5000000000000002,15
3,40.737537729,-8.543658729,40.748440484650104,-8.534268445028918,4.012794465179752,1.6,16
3,40.737537729,-8.543658729,40.74912190687824,-8.533681552280726,3.011493337779342,1.7000000000000002,17
3,40.737537729,-8.543658729,40.74980332910636,-8.533094659532532,2.0704747622772004,1.8000000000000003,18
3,40.737537729,-8.543658729,40.7504847513345,-8.53250776678434,1.182998255755166,1.9000000000000001,19
3,40.737537729,-8.543658729,40.75116617356263,-8.531920874036146,0.3433804571673704,2.0,20
3,40.737537729,-8.543658729,40.75184759579076,-8.531333981287954,-0.4532126644849086,2.1,21
3,40.737537729,-8.543658729,40.75252901801889,-8.53074708853976,-1.2109254094121553,2.2,22
3,40.737537729,-8.543658729,40.753210440247024,-8.530160195791568,-1.933336456983696,2.3000000000000003,23
3,40.737537729,-8.543658729,40.75389186247515,-8.529573303043374,-2.623556479395404,2.4000000000000004,24
3,40.737537729,-8.543658729,40.754573284703284,-8.528986410295182,-3.2843057207307993,2.5000000000000004,25
3,40.737537729,-8.543658729,40.75525470693142,-8.52839951754699,-3.9179762487075465,2.6,26
3,40.737537729,-8.543658729,40.755936129159544,-8.527812624798798,-4.526682352731427,2.7,27
3,40.737537729,-8.543658729,40.75661755138768,-8.527225732050605,-5.112301681993159,2.8000000000000003,28
3,40.737537729,-8.543658729,40.75729897361581,-8.526638839302413,-5.676509082018811,2.9000000000000004,29
3,40.737537729,-8.543658729,40.75798039584394,-8.526051946554219,-6.220804623743646,3.0000000000000004,30
3,40.737537729,-8.543658729,40.75866181807207,-8.525465053806027,-6.746536975880943,3.1,31
4,40.6893189,-8.428620009,40.6900008159024,-8.428033689929071,41.815403490276445,0.1,1
4,40.6893189,-8.428620009,40.69068273180479,-8.427447370858143,29.84934958715182,0.2,2
4,40.6893189,-8.428620009,40.69136464770719,-8.426861051787213,25.20592731142915,0.30000000000000004,3
4,40.6893189,-8.428620009,40.69204656360958,-8.426274732716285,20.735859177443203,0.4,4
4,40.6893189,-8.428620009,40.69272847951198,-8.425688413645357,17.004658916886967,0.5,5
4,40.6893189,-8.428620009,40.69341039541437,-8.425102094574427,13.88807378152788,0.6,6
4,40.6893189,-8.428620009,40.69409231131676,-8.4245157755035,11.23915887626086,0.7000000000000001,7
4,40.6893189,-8.428620009,40.69477422721916,-8.423929456432571,8.947230023877935,0.8,8
4,40.6893189,-8.428620009,40.695456143121554,-8.423343137361643,6.93312999250891,0.9,9
4,40.6893189,-8.428620009,40.696138059023944,-8.422756818290713,5.139886228850173,1.0,10
4,40.6893189,-8.428620009,40.69681997492634,-8.422170499219785,3.5256873398465416,1.1,11
4,40.6893189,-8.428620009,40.69750189082873,-8.421584180148855,2.059177227804227,1.2000000000000002,12
4,40.6893189,-8.428620009,40.69818380673113,-8.420997861077927,0.7163495289678252,1.3000000000000003,13
4,40.6893189,-8.428620009,40.69886572263352,-8.420411542006997,-0.5215245016426024,1.4000000000000001,14
4,40.6893189,-8.428620009,40.69954763853592,-8.419825222936069,-1.6693048040570773,1.5000000000000002,15
4,40.6893189,-8.428620009,40.70022955443831,-8.419238903865141,-2.7389603055978426,1.6,16
4,40.6893189,-8.428620009,40.7009114703407,-8.418652584794211,-3.7402614329914172,1.7000000000000002,17
4,40.6893189,-8.428620009,40.7015933862431,-8.418066265723283,-4.6812800085017585,1.8000000000000003,18
4,40.6893189,-8.428620009,40.70227530214549,-8.417479946652355,-5.568756515019373,1.9000000000000001,19
4,40.6893189,-8.428620009,40.702957218047885,-8.416893627581425,-6.408374313608533,2.0,20
4,40.6893189,-8.428620009,40.703639133950276,-8.416307308510497,-7.2049674352608974,2.1,21
4,40.6893189,-8.428620009,40.704321049852666,-8.415720989439569,-7.962680180185572,2.2,22
4,40.6893189,-8.428620009,40.705002965755064,-8.41513467036864,-8.685091227758775,2.3000000000000003,23
4,40.6893189,-8.428620009,40.70568488165746,-8.41454835129771,-9.37531125017503,2.4000000000000004,24
4,40.6893189,-8.428620009,40.70636679755985,-8.413962032226783,-10.036060491507044,2.5000000000000004,25
4,40.6893189,-8.428620009,40.70704871346225,-8.413375713155855,-10.669731019485141,2.6,26
4,40.6893189,-8.428620009,40.70773062936464,-8.412789394084925,-11.278437123507786,2.7,27
4,40.6893189,-8.428620009,40.70841254526704,-8.412203075013997,-11.86405645277162,2.8000000000000003,28
4,40.6893189,-8.428620009,40.70909446116943,-8.411616755943069,-12.42826385279443,2.9000000000000004,29
4,40.6893189,-8.428620009,40.70977637707182,-8.411030436872139,-12.972559394518996,3.0000000000000004,30
4,40.6893189,-8.428620009,40.71045829297422,-8.41044411780121,-13.498291746657458,3.1,31
5,40.70181847,-8.480843219,40.70250025797559,-8.480256751177171,39.78108605373238,0.1,1
5,40.70181847,-8.480843219,40.70386383392677,-8.479083815531514,23.171609874906068,0.30000000000000004,2
5,40.70181847,-8.480843219,40.704545621902355,-8.478497347708684,18.70154174091698,0.4,3
5,40.70181847,-8.480843219,40.70522740987795,-8.477910879885854,14.970341480357163,0.5,4
5,40.70181847,-8.480843219,40.705909197853536,-8.477324412063027,11.853756344985428,0.6,5
5,40.70181847,-8.480843219,40.70659098582913,-8.476737944240197,9.204841439701582,0.7000000000000001,6
5,40.70181847,-8.480843219,40.70727277380471,-8.47615147641737,6.912912587361703,0.8,7
6,40.689394053,-8.475868426,40.690075968133335,-8.475282106034625,39.77584190461809,0.1,1
6,40.689394053,-8.475868426,40.69143979840001,-8.474109466103876,23.166365725667177,0.30000000000000004,2
6,40.689394053,-8.475868426,40.69212171353335,-8.4735231461385,18.696297591646953,0.4,3
6,40.689394053,-8.475868426,40.692803628666695,-8.472936826173125,14.96509733109336,0.5,4
6,40.689394053,-8.475868426,40.69348554380003,-8.47235050620775,11.848512195731814,0.6,5
6,40.689394053,-8.475868426,40.69416745893337,-8.471764186242375,9.199597290450086,0.7000000000000001,6
6,40.689394053,-8.475868426,40.694849374066706,-8.471177866277,6.907668438100728,0.8,7
7,40.689394053,-8.475868426,40.690075968133335,-8.475282106034625,39.77584190461809,0.1,1
7,40.689394053,-8.475868426,40.69143979840001,-8.474109466103876,23.166365725667177,0.30000000000000004,2
7,40.689394053,-8.475868426,40.69212171353335,-8.4735231461385,18.696297591646953,0.4,3
7,40.689394053,-8.475868426,40.692803628666695,-8.472936826173125,14.96509733109336,0.5,4
7,40.689394053,-8.475868426,40.69348554380003,-8.47235050620775,11.848512195731814,0.6,5
7,40.689394053,-8.475868426,40.69416745893337,-8.471764186242375,9.199597290450086,0.7000000000000001,6
7,40.689394053,-8.475868426,40.694849374066706,-8.471177866277,6.907668438100728,0.8,7
8,40.689394053,-8.475868426,40.690075968133335,-8.475282106034625,39.77584190461809,0.1,1
8,40.689394053,-8.475868426,40.69143979840001,-8.474109466103876,23.166365725667177,0.30000000000000004,2
8,40.689394053,-8.475868426,40.69212171353335,-8.4735231461385,18.696297591646953,0.4,3
8,40.689394053,-8.475868426,40.692803628666695,-8.472936826173125,14.96509733109336,0.5,4
8,40.689394053,-8.475868426,40.69348554380003,-8.47235050620775,11.848512195731814,0.6,5
8,40.689394053,-8.475868426,40.69416745893337,-8.471764186242375,9.199597290450086,0.7000000000000001,6
8,40.689394053,-8.475868426,40.694849374066706,-8.471177866277,6.907668438100728,0.8,7
9,40.689394053,-8.475868426,40.690075968133335,-8.475282106034625,39.77584190461809,0.1,1
9,40.689394053,-8.475868426,40.69143979840001,-8.474109466103876,23.166365725667177,0.30000000000000004,2
9,40.689394053,-8.475868426,40.69212171353335,-8.4735231461385,18.696297591646953,0.4,3
9,40.689394053,-8.475868426,40.692803628666695,-8.472936826173125,14.96509733109336,0.5,4
9,40.689394053,-8.475868426,40.69348554380003,-8.47235050620775,11.848512195731814,0.6,5
9,40.689394053,-8.475868426,40.69416745893337,-8.471764186242375,9.199597290450086,0.7000000000000001,6
9,40.689394053,-8.475868426,40.694849374066706,-8.471177866277,6.907668438100728,0.8,7
10,40.70181847,-8.480843219,40.70250025797559,-8.480256751177171,39.78108605373238,0.1,1
10,40.70181847,-8.480843219,40.70386383392677,-8.479083815531514,23.171609874906068,0.30000000000000004,2
10,40.70181847,-8.480843219,40.704545621902355,-8.478497347708684,18.70154174091698,0.4,3
10,40.70181847,-8.480843219,40.70522740987795,-8.477910879885854,14.970341480357163,0.5,4
10,40.70181847,-8.480843219,40.705909197853536,-8.477324412063027,11.853756344985428,0.6,5
10,40.70181847,-8.480843219,40.70659098582913,-8.476737944240197,9.204841439701582,0.7000000000000001,6
10,40.70181847,-8.480843219,40.70727277380471,-8.47615147641737,6.912912587361703,0.8,7
11,40.70181847,-8.480843219,40.70250025797559,-8.480256751177171,39.78108605373238,0.1,1
11,40.70181847,-8.480843219,40.70386383392677,-8.479083815531514,23.171609874906068,0.30000000000000004,2
11,40.70181847,-8.480843219,40.704545621902355,-8.478497347708684,18.70154174091698,0.4,3
11,40.70181847,-8.480843219,40.70522740987795,-8.477910879885854,14.970341480357163,0.5,4
11,40.70181847,-8.480843219,40.705909197853536,-8.477324412063027,11.853756344985428,0.6,5
11,40.70181847,-8.480843219,40.70659098582913,-8.476737944240197,9.204841439701582,0.7000000000000001,6
11,40.70181847,-8.480843219,40.70727277380471,-8.47615147641737,6.912912587361703,0.8,7
12,40.687373337,-8.518343438,40.688055272811326,-8.517757142084875,53.01939998549683,0.1,1
12,40.687373337,-8.518343438,40.68873720862266,-8.517170846169746,41.053346082303825,0.2,2
12,40.687373337,-8.518343438,40.68941914443399,-8.51658455025462,36.40992380659268,0.30000000000000004,3
12,40.687373337,-8.518343438,40.69010108024533,-8.515998254339493,31.939855672583192,0.4,4
12,40.687373337,-8.518343438,40.69078301605666,-8.515411958424368,28.20865541203321,0.5,5
12,40.687373337,-8.518343438,40.691464951868,-8.514825662509239,25.09207027665805,0.6,6
12,40.687373337,-8.518343438,40.69214688767933,-8.514239366594113,22.44315537138732,0.7000000000000001,7
12,40.687373337,-8.518343438,40.69282882349066,-8.513653070678986,20.151226519032463,0.8,8
12,40.687373337,-8.518343438,40.693510759301994,-8.513066774763859,18.13712648765396,0.9,9
12,40.687373337,-8.518343438,40.69419269511332,-8.512480478848731,16.343882723989196,1.0,10
12,40.687373337,-8.518343438,40.69487463092466,-8.511894182933606,14.729683834988478,1.1,11
12,40.687373337,-8.518343438,40.69555656673599,-8.511307887018479,13.263173722941389,1.2000000000000002,12
12,40.687373337,-8.518343438,40.69623850254732,-8.510721591103351,11.92034602411249,1.3000000000000003,13
12,40.687373337,-8.518343438,40.69692043835865,-8.510135295188224,10.682471993494289,1.4000000000000001,14
12,40.687373337,-8.518343438,40.69760237416998,-8.509548999273099,9.53469169108537,1.5000000000000002,15
12,40.687373337,-8.518343438,40.69828430998132,-8.508962703357971,8.46503618954003,1.6,16
12,40.687373337,-8.518343438,40.69896624579265,-8.508376407442844,7.4637350621433285,1.7000000000000002,17
12,40.687373337,-8.518343438,40.69964818160399,-8.507790111527717,6.5227164866330725,1.8000000000000003,18
12,40.687373337,-8.518343438,40.70033011741532,-8.507203815612591,5.635239980113852,1.9000000000000001,19
12,40.687373337,-8.518343438,40.70101205322665,-8.506617519697462,4.795622181528785,2.0,20
12,40.687373337,-8.518343438,40.701693989037985,-8.506031223782337,3.9990290598724982,2.1,21
12,40.687373337,-8.518343438,40.70237592484931,-8.50544492786721,3.2413163149471558,2.2,22
12,40.687373337,-8.518343438,40.70305786066065,-8.504858631952084,2.5189052673756436,2.3000000000000003,23
12,40.687373337,-8.518343438,40.70373979647198,-8.504272336036955,1.8286852449627418,2.4000000000000004,24
12,40.687373337,-8.518343438,40.704421732283315,-8.50368604012183,1.1679360036274176,2.5000000000000004,25
12,40.687373337,-8.518343438,40.705103668094644,-8.503099744206702,0.5342654756531715,2.6,26
12,40.687373337,-8.518343438,40.70578560390597,-8.502513448291575,-0.07444062837146248,2.7,27
12,40.687373337,-8.518343438,40.70646753971731,-8.501927152376448,-0.6600599576335355,2.8000000000000003,28
12,40.687373337,-8.518343438,40.70714947552864,-8.501340856461322,-1.22426735765751,2.9000000000000004,29
12,40.687373337,-8.518343438,40.707831411339974,-8.500754560546195,-1.768562899385472,3.0000000000000004,30
12,40.687373337,-8.518343438,40.70851334715131,-8.500168264631068,-2.294295251522229,3.1,31
13,40.687373337,-8.518343438,40.688055272811326,-8.517757142084875,53.01939998549683,0.1,1
13,40.687373337,-8.518343438,40.68873720862266,-8.517170846169746,41.053346082303825,0.2,2
13,40.687373337,-8.518343438,40.68941914443399,-8.51658455025462,36.40992380659268,0.30000000000000004,3
13,40.687373337,-8.518343438,40.69010108024533,-8.515998254339493,31.939855672583192,0.4,4
13,40.687373337,-8.518343438,40.69078301605666,-8.515411958424368,28.20865541203321,0.5,5
13,40.687373337,-8.518343438,40.691464951868,-8.514825662509239,25.09207027665805,0.6,6
13,40.687373337,-8.518343438,40.69214688767933,-8.514239366594113,22.44315537138732,0.7000000000000001,7
13,40.687373337,-8.518343438,40.69282882349066,-8.513653070678986,20.151226519032463,0.8,8
13,40.687373337,-8.518343438,40.693510759301994,-8.513066774763859,18.13712648765396,0.9,9
13,40.687373337,-8.518343438,40.69419269511332,-8.512480478848731,16.343882723989196,1.0,10
13,40.687373337,-8.518343438,40.69487463092466,-8.511894182933606,14.729683834988478,1.1,11
13,40.687373337,-8.518343438,40.69555656673599,-8.511307887018479,13.263173722941389,1.2000000000000002,12
13,40.687373337,-8.518343438,40.69623850254732,-8.510721591103351,11.92034602411249,1.3000000000000003,13
13,40.687373337,-8.518343438,40.69692043835865,-8.510135295188224,10.682471993494289,1.4000000000000001,14
13,40.687373337,-8.518343438,40.69760237416998,-8.509548999273099,9.53469169108537,1.5000000000000002,15
13,40.687373337,-8.518343438,40.69828430998132,-8.508962703357971,8.46503618954003,1.6,16
13,40.687373337,-8.518343438,40.69896624579265,-8.508376407442844,7.4637350621433285,1.7000000000000002,17
13,40.687373337,-8.518343438,40.69964818160399,-8.507790111527717,6.5227164866330725,1.8000000000000003,18
13,40.687373337,-8.518343438,40.70033011741532,-8.507203815612591,5.635239980113852,1.9000000000000001,19
13,40.687373337,-8.518343438,40.70101205322665,-8.506617519697462,4.795622181528785,2.0,20
13,40.687373337,-8.518343438,40.701693989037985,-8.506031223782337,3.9990290598724982,2.1,21
13,40.687373337,-8.518343438,40.70237592484931,-8.50544492786721,3.2413163149471558,2.2,22
13,40.687373337,-8.518343438,40.70305786066065,-8.504858631952084,2.5189052673756436,2.3000000000000003,23
13,40.687373337,-8.518343438,40.70373979647198,-8.504272336036955,1.8286852449627418,2.4000000000000004,24
13,40.687373337,-8.518343438,40.704421732283315,-8.50368604012183,1.1679360036274176,2.5000000000000004,25
13,40.687373337,-8.518343438,40.705103668094644,-8.503099744206702,0.5342654756531715,2.6,26
13,40.687373337,-8.518343438,40.70578560390597,-8.502513448291575,-0.07444062837146248,2.7,27
13,40.687373337,-8.518343438,40.70646753971731,-8.501927152376448,-0.6600599576335355,2.8000000000000003,28
13,40.687373337,-8.518343438,40.70714947552864,-8.501340856461322,-1.22426735765751,2.9000000000000004,29
13,40.687373337,-8.518343438,40.707831411339974,-8.500754560546195,-1.768562899385472,3.0000000000000004,30
13,40.687373337,-8.518343438,40.70851334715131,-8.500168264631068,-2.294295251522229,3.1,31
14,40.805152361,-8.57279111,40.80583309016288,-8.572203413515682,55.40983786051933,0.1,1
14,40.805152361,-8.57279111,40.80651381932576,-8.571615717031364,43.4437839573366,0.2,2
14,40.805152361,-8.57279111,40.80719454848863,-8.571028020547045,38.80036168162437,0.30000000000000004,3
14,40.805152361,-8.57279111,40.80787527765151,-8.570440324062726,34.330293547621295,0.4,4
14,40.805152361,-8.57279111,40.808556006814385,-8.569852627578408,30.599093287079427,0.5,5
14,40.805152361,-8.57279111,40.809236735977265,-8.569264931094088,27.48250815170408,0.6,6
14,40.805152361,-8.57279111,40.809917465140146,-8.568677234609769,24.83359324643,0.7000000000000001,7
14,40.805152361,-8.57279111,40.81059819430302,-8.568089538125452,22.541664394071432,0.8,8
14,40.805152361,-8.57279111,40.8112789234659,-8.567501841641134,20.52756436269499,0.9,9
14,40.805152361,-8.57279111,40.81195965262877,-8.566914145156813,18.73432059902784,1.0,10
14,40.805152361,-8.57279111,40.81264038179165,-8.566326448672495,17.120121710030133,1.1,11
14,40.805152361,-8.57279111,40.81332111095453,-8.565738752188176,15.653611597980259,1.2000000000000002,12
14,40.805152361,-8.57279111,40.814001840117406,-8.565151055703858,14.310783899149541,1.3000000000000003,13
14,40.805152361,-8.57279111,40.814682569280286,-8.56456335921954,13.072909868532776,1.4000000000000001,14
14,40.805152361,-8.57279111,40.81536329844316,-8.56397566273522,11.925129566123275,1.5000000000000002,15
14,40.805152361,-8.57279111,40.81604402760604,-8.563387966250902,10.855474064579141,1.6,16
14,40.805152361,-8.57279111,40.81672475676891,-8.562800269766582,9.854172937181161,1.7000000000000002,17
14,40.805152361,-8.57279111,40.81740548593179,-8.562212573282263,8.913154361674728,1.8000000000000003,18
14,40.805152361,-8.57279111,40.818086215094674,-8.561624876797946,8.02567785515437,1.9000000000000001,19
14,40.805152361,-8.57279111,40.81876694425755,-8.561037180313628,7.186060056567342,2.0,20
14,40.805152361,-8.57279111,40.81944767342043,-8.560449483829307,6.389466934912718,2.1,21
14,40.805152361,-8.57279111,40.82012840258331,-8.559861787344989,5.6317541899859265,2.2,22
14,40.805152361,-8.57279111,40.82080913174618,-8.55927409086067,4.909343142416134,2.3000000000000003,23
14,40.805152361,-8.57279111,40.82148986090906,-8.558686394376352,4.2191231200013135,2.4000000000000004,24
14,40.805152361,-8.57279111,40.822170590071934,-8.558098697892033,3.558373878667581,2.5000000000000004,25
14,40.805152361,-8.57279111,40.822851319234815,-8.557511001407715,2.9247033506921127,2.6,26
14,40.805152361,-8.57279111,40.82353204839769,-8.556923304923396,2.3159972466665977,2.7,27
14,40.805152361,-8.57279111,40.82421277756057,-8.556335608439078,1.7303779174052067,2.8000000000000003,28
14,40.805152361,-8.57279111,40.82489350672344,-8.555747911954757,1.1661705173810049,2.9000000000000004,29
14,40.805152361,-8.57279111,40.82557423588632,-8.55516021547044,0.6218749756535971,3.0000000000000004,30
14,40.805152361,-8.57279111,40.826254965049195,-8.554572518986122,0.09614262351765035,3.1,31
15,40.805152361,-8.57279111,40.80583309016288,-8.572203413515682,55.40983786051933,0.1,1
15,40.805152361,-8.57279111,40.80651381932576,-8.571615717031364,43.4437839573366,0.2,2
15,40.805152361,-8.57279111,40.80719454848863,-8.571028020547045,38.80036168162437,0.30000000000000004,3
15,40.805152361,-8.57279111,40.80787527765151,-8.570440324062726,34.330293547621295,0.4,4
15,40.805152361,-8.57279111,40.808556006814385,-8.569852627578408,30.599093287079427,0.5,5
15,40.805152361,-8.57279111,40.809236735977265,-8.569264931094088,27.48250815170408,0.6,6
15,40.805152361,-8.57279111,40.809917465140146,-8.568677234609769,24.83359324643,0.7000000000000001,7
15,40.805152361,-8.57279111,40.81059819430302,-8.568089538125452,22.541664394071432,0.8,8
15,40.805152361,-8.57279111,40.8112789234659,-8.567501841641134,20.52756436269499,0.9,9
15,40.805152361,-8.57279111,40.81195965262877,-8.566914145156813,18.73432059902784,1.0,10
15,40.805152361,-8.57279111,40.81264038179165,-8.566326448672495,17.120121710030133,1.1,11
15,40.805152361,-8.57279111,40.81332111095453,-8.565738752188176,15.653611597980259,1.2000000000000002,12
15,40.805152361,-8.57279111,40.814001840117406,-8.565151055703858,14.310783899149541,1.3000000000000003,13
15,40.805152361,-8.57279111,40.814682569280286,-8.56456335921954,13.072909868532776,1.4000000000000001,14
15,40.805152361,-8.57279111,40.81536329844316,-8.56397566273522,11.925129566123275,1.5000000000000002,15
15,40.805152361,-8.57279111,40.81604402760604,-8.563387966250902,10.855474064579141,1.6,16
15,40.805152361,-8.57279111,40.81672475676891,-8.562800269766582,9.854172937181161,1.7000000000000002,17
15,40.805152361,-8.57279111,40.81740548593179,-8.562212573282263,8.913154361674728,1.8000000000000003,18
15,40.805152361,-8.57279111,40.818086215094674,-8.561624876797946,8.02567785515437,1.9000000000000001,19
15,40.805152361,-8.57279111,40.81876694425755,-8.561037180313628,7.186060056567342,2.0,20
